Date,High,Low,Open,Close,Volume,Adj Close
2006-10-02,133.8300018310547,132.9499969482422,133.5399932861328,133.0800018310547,51687400.0,100.94680786132812
2006-10-03,133.8699951171875,132.64999389648438,132.88999938964844,133.36000061035156,73108100.0,101.15921020507812
2006-10-04,135.0,133.0800018310547,133.22999572753906,134.9199981689453,80890500.0,102.34252166748047
2006-10-05,135.41000366210938,134.75,134.9199981689453,135.17999267578125,60505900.0,102.53974914550781
2006-10-06,135.10000610351562,134.39999389648438,134.9499969482422,135.00999450683594,64983600.0,102.41081237792969
2006-10-09,135.3000030517578,134.63999938964844,134.85000610351562,135.08999633789062,41176800.0,102.47148132324219
2006-10-10,135.4499969482422,134.83999633789062,135.10000610351562,135.27000427246094,56403700.0,102.60807037353516
2006-10-11,135.42999267578125,134.3000030517578,134.83999633789062,135.11000061035156,104071800.0,102.4866714477539
2006-10-12,136.38999938964844,135.39999389648438,135.4499969482422,136.27999877929688,59158600.0,103.3741455078125
2006-10-13,136.7100067138672,136.0399932861328,136.16000366210938,136.6300048828125,53944000.0,103.63965606689453
2006-10-16,137.0500030517578,136.4199981689453,136.52000427246094,136.83999633789062,42273000.0,103.79894256591797
2006-10-17,136.6999969482422,135.6699981689453,136.47000122070312,136.41000366210938,90500600.0,103.47276306152344
2006-10-18,137.3699951171875,136.10000610351562,137.0399932861328,136.58999633789062,86848600.0,103.6092758178711
2006-10-19,136.8800048828125,136.22999572753906,136.38999938964844,136.80999755859375,64063200.0,103.77616882324219
2006-10-20,136.9499969482422,136.3300018310547,136.83999633789062,136.83999633789062,48094500.0,103.79894256591797
2006-10-23,137.8000030517578,136.38999938964844,136.55999755859375,137.47000122070312,66219900.0,104.27681732177734
2006-10-24,137.92999267578125,137.22000122070312,137.27999877929688,137.8800048828125,53234900.0,104.58782958984375
2006-10-25,138.41000366210938,137.50999450683594,137.74000549316406,138.35000610351562,78105400.0,104.9443130493164
2006-10-26,139.0,137.97999572753906,138.66000366210938,138.77999877929688,66843700.0,105.27051544189453
2006-10-27,138.75,137.6300048828125,138.61000061035156,137.91000366210938,80238000.0,104.61056518554688
2006-10-30,138.1999969482422,137.39999389648438,137.66000366210938,137.80999755859375,49717800.0,104.53470611572266
2006-10-31,138.25999450683594,137.25,138.07000732421875,137.7899932861328,71274100.0,104.51959991455078
2006-11-01,138.30999755859375,136.72000122070312,138.22000122070312,136.86000061035156,83005600.0,103.81410217285156
2006-11-02,137.00999450683594,136.36000061035156,136.50999450683594,136.77999877929688,60693100.0,103.75342559814453
2006-11-03,137.38999938964844,135.6199951171875,137.27000427246094,136.5399932861328,71346400.0,103.57138061523438
2006-11-06,138.27999877929688,136.9499969482422,136.9600067138672,138.0800018310547,63303300.0,104.739501953125
2006-11-07,138.97999572753906,138.0,138.1999969482422,138.61000061035156,63318900.0,105.1415786743164
2006-11-08,139.0500030517578,136.86000061035156,138.0,138.91000366210938,87517800.0,105.36913299560547
2006-11-09,139.13999938964844,137.89999389648438,139.00999450683594,138.17999267578125,95916300.0,104.81536102294922
2006-11-10,138.33999633789062,137.72000122070312,138.13999938964844,138.24000549316406,48991500.0,104.86092376708984
2006-11-13,139.0399932861328,138.07000732421875,138.17999267578125,138.5800018310547,59398200.0,105.11881256103516
2006-11-14,139.74000549316406,138.1199951171875,138.97000122070312,139.6199951171875,96704000.0,105.9076919555664
2006-11-15,140.4499969482422,139.52999877929688,139.57000732421875,140.02000427246094,76509600.0,106.21111297607422
2006-11-16,140.67999267578125,139.49000549316406,140.44000244140625,140.3800048828125,76728800.0,106.48416900634766
2006-11-17,140.42999267578125,139.72999572753906,139.92999267578125,140.4199981689453,56353800.0,106.51448059082031
2006-11-20,140.74000549316406,139.94000244140625,140.3000030517578,140.5,69174200.0,106.57520294189453
2006-11-21,140.6699981689453,140.2899932861328,140.49000549316406,140.63999938964844,51367900.0,106.68140411376953
2006-11-22,141.16000366210938,140.5,140.75,140.9199981689453,45505300.0,106.8938217163086
